UF;Nome_UF;cod_mun_ibge;nome_mun;GADM_GID_2;pop_IBGE2020
43;Rio Grande do Sul;4303707;Campina das Missões;BRA.21.64_1; 5.398 
43;Rio Grande do Sul;4303806;Campinas do Sul;BRA.21.65_1; 5.438 
43;Rio Grande do Sul;4303905;Campo Bom;BRA.21.66_1; 69.458 
43;Rio Grande do Sul;4304002;Campo Novo;BRA.21.67_1; 4.376 
43;Rio Grande do Sul;4304101;Campos Borges;BRA.21.69_1; 3.295 
43;Rio Grande do Sul;4304200;Candelária;BRA.21.70_1; 31.421 
43;Rio Grande do Sul;4304309;Cândido Godói;BRA.21.71_1; 6.151 
43;Rio Grande do Sul;4304358;Candiota;BRA.21.72_1; 9.647 
43;Rio Grande do Sul;4304408;Canela;BRA.21.73_1; 45.488 
43;Rio Grande do Sul;4304507;Canguçu;BRA.21.74_1; 56.211 
43;Rio Grande do Sul;4304606;Canoas;BRA.21.75_1; 348.208 
51;Mato Grosso;5103437;Curvelândia;#N/A; 5.241 
43;Rio Grande do Sul;4300034;Aceguá;#N/A; 4.942 
43;Rio Grande do Sul;4304630;Capão da Canoa;BRA.21.76_1; 54.051 
22;Piauí;2211357;Várzea Branca;#N/A; 4.938 
43;Rio Grande do Sul;4304663;Capão do Leão;BRA.21.77_1; 25.409 
43;Rio Grande do Sul;4304689;Capela de Santana;BRA.21.78_1; 12.064 
43;Rio Grande do Sul;4304697;Capitão;BRA.21.79_1; 2.763 
43;Rio Grande do Sul;4304671;Capivari do Sul;BRA.21.80_1; 4.728 
43;Rio Grande do Sul;4304713;Caraá;BRA.21.81_1; 8.350 
43;Rio Grande do Sul;4304705;Carazinho;BRA.21.82_1; 62.265 
43;Rio Grande do Sul;4304804;Carlos Barbosa;BRA.21.83_1; 30.241 
43;Rio Grande do Sul;4304853;Carlos Gomes;BRA.21.84_1; 1.351 
43;Rio Grande do Sul;4304903;Casca;BRA.21.85_1; 9.051 
43;Rio Grande do Sul;4304952;Caseiros;BRA.21.86_1; 3.216 
43;Rio Grande do Sul;4305009;Catuípe;BRA.21.87_1; 8.701 
43;Rio Grande do Sul;4305108;Caxias do Sul;BRA.21.88_1; 517.451 
43;Rio Grande do Sul;4305116;Centenário;BRA.21.89_1; 2.877 
43;Rio Grande do Sul;4305124;Cerrito;BRA.21.90_1; 6.047 
43;Rio Grande do Sul;4305132;Cerro Branco;BRA.21.91_1; 4.706 
43;Rio Grande do Sul;4305157;Cerro Grande;BRA.21.93_1; 2.296 
43;Rio Grande do Sul;4305173;Cerro Grande do Sul;BRA.21.92_1; 12.413 
43;Rio Grande do Sul;4305207;Cerro Largo;BRA.21.94_1; 14.189 
43;Rio Grande do Sul;4305306;Chapada;BRA.21.95_1; 9.239 
43;Rio Grande do Sul;4305355;Charqueadas;BRA.21.96_1; 41.258 
43;Rio Grande do Sul;4305371;Charrua;BRA.21.97_1; 3.252 
43;Rio Grande do Sul;4305405;Chiapetta;BRA.21.98_1; 3.719 
43;Rio Grande do Sul;4305439;Chuí;BRA.21.99_1; 6.770 
43;Rio Grande do Sul;4305447;Chuvisca;BRA.21.100_1; 5.480 
43;Rio Grande do Sul;4305454;Cidreira;BRA.21.101_1; 16.583 
43;Rio Grande do Sul;4305504;Ciríaco;BRA.21.102_1; 4.719 
43;Rio Grande do Sul;4305587;Colinas;BRA.21.103_1; 2.469 
43;Rio Grande do Sul;4305603;Colorado;BRA.21.104_1; 3.130 
43;Rio Grande do Sul;4305702;Condor;BRA.21.105_1; 6.759 
43;Rio Grande do Sul;4305801;Constantina;BRA.21.106_1; 9.907 
24;Rio Grande do Norte;2407609;Messias Targino;#N/A; 4.634 
43;Rio Grande do Sul;4305850;Coqueiros do Sul;BRA.21.107_1; 2.286 
43;Rio Grande do Sul;4305871;Coronel Barros;BRA.21.108_1; 2.520 
43;Rio Grande do Sul;4305900;Coronel Bicaco;BRA.21.109_1; 7.268 
43;Rio Grande do Sul;4311908;Marcelino Ramos;#N/A; 4.319 
43;Rio Grande do Sul;4305959;Cotiporã;BRA.21.110_1; 3.838 
43;Rio Grande do Sul;4305975;Coxilha;BRA.21.111_1; 2.743 
43;Rio Grande do Sul;4306007;Crissiumal;BRA.21.112_1; 13.357 
43;Rio Grande do Sul;4306056;Cristal;BRA.21.114_1; 8.067 
43;Rio Grande do Sul;4306072;Cristal do Sul;BRA.21.113_1; 2.844 
43;Rio Grande do Sul;4306106;Cruz Alta;BRA.21.115_1; 59.922 
51;Mato Grosso;5103361;Conquista D'Oeste;#N/A; 4.101 
43;Rio Grande do Sul;4306205;Cruzeiro do Sul;BRA.21.116_1; 12.402 
43;Rio Grande do Sul;4306304;David Canabarro;BRA.21.117_1; 4.736 
43;Rio Grande do Sul;4306320;Derrubadas;BRA.21.118_1; 2.761 
43;Rio Grande do Sul;4306353;Dezesseis de Novembro;BRA.21.119_1; 2.378 
43;Rio Grande do Sul;4306379;Dilermando de Aguiar;BRA.21.120_1; 3.002 
43;Rio Grande do Sul;4306403;Dois Irmãos;BRA.21.122_1; 33.119 
43;Rio Grande do Sul;4306429;Dois Irmãos das Missões;BRA.21.121_1; 2.008 
43;Rio Grande do Sul;4306452;Dois Lajeados;BRA.21.123_1; 3.405 
43;Rio Grande do Sul;4306502;Dom Feliciano;BRA.21.124_1; 15.487 
43;Rio Grande do Sul;4306601;Dom Pedrito;BRA.21.125_1; 38.339 
43;Rio Grande do Sul;4306551;Dom Pedro de Alcântara;BRA.21.126_1; 2.527 
43;Rio Grande do Sul;4306700;Dona Francisca;BRA.21.127_1; 2.999 
43;Rio Grande do Sul;4306734;Doutor Maurício Cardoso;BRA.21.128_1; 4.462 
43;Rio Grande do Sul;4306759;Doutor Ricardo;BRA.21.129_1; 1.975 
43;Rio Grande do Sul;4306767;Eldorado do Sul;BRA.21.130_1; 41.902 
43;Rio Grande do Sul;4306809;Encantado;BRA.21.131_1; 22.880 
43;Rio Grande do Sul;4306908;Encruzilhada do Sul;BRA.21.132_1; 25.960 
43;Rio Grande do Sul;4306924;Engenho Velho;BRA.21.133_1; 982 
43;Rio Grande do Sul;4306957;Entre Rios do Sul;BRA.21.135_1; 2.758 
43;Rio Grande do Sul;4306932;Entre-Ijuís;BRA.21.134_1; 8.411 
43;Rio Grande do Sul;4306973;Erebango;BRA.21.136_1; 2.982 
43;Rio Grande do Sul;4307005;Erechim;BRA.21.137_1; 106.633 
43;Rio Grande do Sul;4307054;Ernestina;BRA.21.138_1; 3.170 
43;Rio Grande do Sul;4307203;Erval Grande;BRA.21.139_1; 4.819 
43;Rio Grande do Sul;4307302;Erval Seco;BRA.21.140_1; 6.802 
43;Rio Grande do Sul;4307401;Esmeralda;BRA.21.142_1; 3.287 
43;Rio Grande do Sul;4307450;Esperança do Sul;BRA.21.143_1; 2.885 
43;Rio Grande do Sul;4307500;Espumoso;BRA.21.144_1; 15.591 
43;Rio Grande do Sul;4307559;Estação;BRA.21.145_1; 5.940 
43;Rio Grande do Sul;4307609;Estância Velha;BRA.21.146_1; 50.672 
43;Rio Grande do Sul;4307708;Esteio;BRA.21.147_1; 83.279 
43;Rio Grande do Sul;4307807;Estrela;BRA.21.149_1; 34.399 
43;Rio Grande do Sul;4307815;Estrela Velha;BRA.21.148_1; 3.650 
43;Rio Grande do Sul;4307831;Eugênio de Castro;BRA.21.150_1; 2.352 
43;Rio Grande do Sul;4307864;Fagundes Varela;BRA.21.151_1; 2.741 
43;Rio Grande do Sul;4307906;Farroupilha;BRA.21.152_1; 73.061 
43;Rio Grande do Sul;4308003;Faxinal do Soturno;BRA.21.153_1; 6.663 
43;Rio Grande do Sul;4308052;Faxinalzinho;BRA.21.154_1; 2.284 
43;Rio Grande do Sul;4308078;Fazenda Vilanova;BRA.21.155_1; 4.608 
43;Rio Grande do Sul;4308102;Feliz;BRA.21.156_1; 13.640 
43;Rio Grande do Sul;4308201;Flores da Cunha;BRA.21.157_1; 31.063 
43;Rio Grande do Sul;4308250;Floriano Peixoto;BRA.21.158_1; 1.737 
43;Rio Grande do Sul;4308300;Fontoura Xavier;BRA.21.159_1; 10.241 
43;Rio Grande do Sul;4308409;Formigueiro;BRA.21.160_1; 6.616 
22;Piauí;2207793;Pau D'Arco do Piauí;#N/A; 4.065 
43;Rio Grande do Sul;4308458;Fortaleza dos Valos;BRA.21.161_1; 4.285 
43;Rio Grande do Sul;4308508;Frederico Westphalen;BRA.21.162_1; 31.498 
43;Rio Grande do Sul;4308607;Garibaldi;BRA.21.163_1; 35.440 
43;Rio Grande do Sul;4308656;Garruchos;BRA.21.164_1; 2.886 
43;Rio Grande do Sul;4308706;Gaurama;BRA.21.165_1; 5.489 
43;Rio Grande do Sul;4308805;General Câmara;BRA.21.166_1; 8.361 
43;Rio Grande do Sul;4308854;Gentil;BRA.21.167_1; 1.626 
43;Rio Grande do Sul;4308904;Getúlio Vargas;BRA.21.168_1; 16.184 
43;Rio Grande do Sul;4309001;Giruá;BRA.21.169_1; 15.863 
43;Rio Grande do Sul;4309050;Glorinha;BRA.21.170_1; 8.204 
43;Rio Grande do Sul;4309100;Gramado;BRA.21.173_1; 36.555 
43;Rio Grande do Sul;4309126;Gramado dos Loureiros;BRA.21.171_1; 2.058 
43;Rio Grande do Sul;4309159;Gramado Xavier;BRA.21.172_1; 4.352 
43;Rio Grande do Sul;4309209;Gravataí;BRA.21.174_1; 283.620 
43;Rio Grande do Sul;4309258;Guabiju;BRA.21.175_1; 1.490 
43;Rio Grande do Sul;4309308;Guaíba;BRA.21.176_1; 98.239 
43;Rio Grande do Sul;4309407;Guaporé;BRA.21.177_1; 25.968 
43;Rio Grande do Sul;4309506;Guarani das Missões;BRA.21.178_1; 7.463 
43;Rio Grande do Sul;4309555;Harmonia;BRA.21.179_1; 4.917 
43;Rio Grande do Sul;4307104;Herval;BRA.21.141_1; 6.814 
43;Rio Grande do Sul;4309571;Herveiras;BRA.21.180_1; 3.019 
43;Rio Grande do Sul;4309605;Horizontina;BRA.21.181_1; 19.389 
43;Rio Grande do Sul;4309654;Hulha Negra;BRA.21.182_1; 6.836 
43;Rio Grande do Sul;4309704;Humaitá;BRA.21.183_1; 4.736 
43;Rio Grande do Sul;4309753;Ibarama;BRA.21.184_1; 4.399 
43;Rio Grande do Sul;4309803;Ibiaçá;BRA.21.185_1; 4.699 
43;Rio Grande do Sul;4309902;Ibiraiaras;BRA.21.186_1; 7.265 
43;Rio Grande do Sul;4309951;Ibirapuitã;BRA.21.187_1; 4.000 
43;Rio Grande do Sul;4310009;Ibirubá;BRA.21.188_1; 20.413 
43;Rio Grande do Sul;4310108;Igrejinha;BRA.21.189_1; 37.340 
43;Rio Grande do Sul;4310207;Ijuí;BRA.21.190_1; 83.764 
43;Rio Grande do Sul;4310306;Ilópolis;BRA.21.191_1; 4.066 
43;Rio Grande do Sul;4310330;Imbé;BRA.21.192_1; 23.271 
43;Rio Grande do Sul;4310363;Imigrante;BRA.21.193_1; 3.100 
43;Rio Grande do Sul;4310405;Independência;BRA.21.194_1; 6.109 
43;Rio Grande do Sul;4310413;Inhacorá;BRA.21.195_1; 2.215 
43;Rio Grande do Sul;4310439;Ipê;BRA.21.196_1; 6.689 
43;Rio Grande do Sul;4310462;Ipiranga do Sul;BRA.21.197_1; 1.880 
43;Rio Grande do Sul;4310504;Iraí;BRA.21.198_1; 7.141 
43;Rio Grande do Sul;4310538;Itaara;BRA.21.199_1; 5.537 
43;Rio Grande do Sul;4310553;Itacurubi;BRA.21.200_1; 3.460 
43;Rio Grande do Sul;4310579;Itapuca;BRA.21.201_1; 2.065 
43;Rio Grande do Sul;4310603;Itaqui;BRA.21.202_1; 37.489 
51;Mato Grosso;5107578;Rondolândia;#N/A; 4.036 
43;Rio Grande do Sul;4310702;Itatiba do Sul;BRA.21.203_1; 3.231 
43;Rio Grande do Sul;4310751;Ivorá;BRA.21.204_1; 1.881 
43;Rio Grande do Sul;4310801;Ivoti;BRA.21.205_1; 24.690 
43;Rio Grande do Sul;4310850;Jaboticaba;BRA.21.206_1; 3.773 
31;Minas Gerais;3115201;Conceição da Barra de Minas;#N/A; 3.946 
43;Rio Grande do Sul;4310900;Jacutinga;BRA.21.207_1; 3.546 
43;Rio Grande do Sul;4311007;Jaguarão;BRA.21.208_1; 26.500 
43;Rio Grande do Sul;4311106;Jaguari;BRA.21.209_1; 10.765 
43;Rio Grande do Sul;4311122;Jaquirana;BRA.21.210_1; 3.662 
43;Rio Grande do Sul;4311130;Jari;BRA.21.211_1; 3.486 
43;Rio Grande do Sul;4311155;Jóia;BRA.21.212_1; 8.566 
43;Rio Grande do Sul;4311205;Júlio de Castilhos;BRA.21.213_1; 19.224 
51;Mato Grosso;5106174;Nova Nazaré;#N/A; 3.932 
43;Rio Grande do Sul;4311270;Lagoa dos Três Cantos;BRA.21.214_1; 1.607 
43;Rio Grande do Sul;4311304;Lagoa Vermelha;BRA.21.216_1; 27.778 
43;Rio Grande do Sul;4311254;Lagoão;BRA.21.217_1; 6.461 
43;Rio Grande do Sul;4311403;Lajeado;BRA.21.219_1; 85.033 
43;Rio Grande do Sul;4311429;Lajeado do Bugre;BRA.21.218_1; 2.566 
43;Rio Grande do Sul;4311502;Lavras do Sul;BRA.21.220_1; 7.444 
43;Rio Grande do Sul;4311601;Liberato Salzano;BRA.21.221_1; 5.152 
43;Rio Grande do Sul;4311627;Lindolfo Collor;BRA.21.222_1; 6.125 
43;Rio Grande do Sul;4311643;Linha Nova;BRA.21.223_1; 1.719 
43;Rio Grande do Sul;4311718;Maçambará;BRA.21.224_1; 4.562 
43;Rio Grande do Sul;4311700;Machadinho;BRA.21.225_1; 5.427 
43;Rio Grande do Sul;4311734;Mampituba;BRA.21.226_1; 2.973 
43;Rio Grande do Sul;4311759;Manoel Viana;BRA.21.227_1; 7.307 
43;Rio Grande do Sul;4311775;Maquiné;BRA.21.228_1; 6.681 
43;Rio Grande do Sul;4311791;Maratá;BRA.21.229_1; 2.702 
43;Rio Grande do Sul;4311809;Marau;BRA.21.230_1; 44.858 
24;Rio Grande do Norte;2406155;Jundiá;#N/A; 3.922 
43;Rio Grande do Sul;4311981;Mariana Pimentel;BRA.21.232_1; 3.888 
43;Rio Grande do Sul;4312005;Mariano Moro;BRA.21.233_1; 2.009 
43;Rio Grande do Sul;4312054;Marques de Souza;BRA.21.234_1; 3.995 
43;Rio Grande do Sul;4312104;Mata;BRA.21.235_1; 4.797 
43;Rio Grande do Sul;4312138;Mato Castelhano;BRA.21.236_1; 2.542 
43;Rio Grande do Sul;4312153;Mato Leitão;BRA.21.237_1; 4.573 
52;Goiás;5208152;Gameleira de Goiás;#N/A; 3.880 
43;Rio Grande do Sul;4312203;Maximiliano de Almeida;BRA.21.238_1; 4.314 
43;Rio Grande do Sul;4312252;Minas do Leão;BRA.21.239_1; 8.103 
43;Rio Grande do Sul;4312302;Miraguaí;BRA.21.240_1; 4.911 
43;Rio Grande do Sul;4312351;Montauri;BRA.21.241_1; 1.441 
43;Rio Grande do Sul;4312377;Monte Alegre dos Campos;BRA.21.242_1; 3.232 
43;Rio Grande do Sul;4312385;Monte Belo do Sul;BRA.21.243_1; 2.530 
43;Rio Grande do Sul;4312401;Montenegro;BRA.21.244_1; 65.721 
43;Rio Grande do Sul;4312427;Mormaço;BRA.21.245_1; 3.113 
43;Rio Grande do Sul;4312443;Morrinhos do Sul;BRA.21.246_1; 2.919 
43;Rio Grande do Sul;4312450;Morro Redondo;BRA.21.247_1; 6.589 
43;Rio Grande do Sul;4312476;Morro Reuter;BRA.21.248_1; 6.513 
43;Rio Grande do Sul;4312500;Mostardas;BRA.21.249_1; 12.847 
43;Rio Grande do Sul;4312609;Muçum;BRA.21.250_1; 4.961 
43;Rio Grande do Sul;4312617;Muitos Capões;BRA.21.251_1; 3.173 
